name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
17960,2017-03-08,60.0,43.5,53.1,60.0,37.9,51.9,32.4,51.2,0.025,100,16.67,rain,0.0,0.0,34.7,19.4,248.8,1015.0,43.5,9.7,197.5,17.0,8.0,,2017-03-08T06:26:19,2017-03-08T18:03:18,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-09,61.4,43.4,52.8,61.4,38.4,51.2,20.5,28.8,0.0,0,0.0,rain,0.0,0.2,34.0,20.2,280.1,1015.5,23.0,9.8,218.2,18.9,8.0,,2017-03-09T06:24:43,2017-03-09T18:04:24,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-10,41.4,23.9,32.7,36.8,9.8,24.1,24.7,73.5,0.123,100,50.0,"rain,snow",2.7,0.9,35.3,22.5,323.7,1013.6,74.3,6.4,112.0,9.6,6.0,,2017-03-10T06:23:06,2017-03-10T18:05:30,0.43,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-11,29.4,16.1,22.4,17.2,3.1,9.7,3.9,44.7,0.0,0,0.0,,0.0,0.6,33.3,18.4,292.8,1023.3,51.4,9.9,201.1,17.4,7.0,,2017-03-11T06:21:29,2017-03-11T18:06:35,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-12,29.5,17.9,23.9,19.3,8.7,14.3,7.7,49.9,0.0,0,0.0,,0.0,0.5,26.4,17.1,303.2,1027.8,48.7,9.9,204.0,16.9,7.0,,2017-03-12T07:19:52,2017-03-12T19:07:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-13,35.3,15.6,25.8,29.9,11.0,21.8,8.4,49.1,0.004,100,4.17,"rain,snow",5.4,2.2,19.5,8.4,104.0,1030.0,13.8,9.4,216.8,18.7,7.0,,2017-03-13T07:18:14,2017-03-13T19:08:46,0.53,"Snow, Rain",Clear conditions throughout the day with late afternoon rain or snow.,snow,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-14,30.7,20.4,26.6,19.6,5.0,14.7,22.4,84.4,0.659,100,62.5,"rain,snow",4.1,8.8,34.4,19.7,347.9,1006.0,90.8,3.1,50.0,4.1,2.0,,2017-03-14T07:16:36,2017-03-14T19:09:51,0.57,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-15,29.0,17.4,22.6,16.7,4.7,9.6,12.4,64.9,0.0,0,0.0,snow,0.9,10.2,32.6,19.0,282.4,1007.0,83.8,7.6,147.7,12.7,5.0,,2017-03-15T07:14:57,2017-03-15T19:10:56,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-16,37.5,21.1,29.1,28.3,10.5,19.3,13.3,52.1,0.0,0,0.0,,0.0,9.5,28.9,18.1,276.8,1017.4,25.4,9.9,206.3,17.8,7.0,,2017-03-16T07:13:19,2017-03-16T19:12:00,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-17,42.9,24.0,33.4,38.6,15.6,27.5,15.5,48.7,0.0,0,0.0,,0.0,7.7,22.8,12.5,263.8,1024.7,0.0,9.9,251.7,21.7,8.0,,2017-03-17T07:11:40,2017-03-17T19:13:05,0.66,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-18,35.0,30.2,33.2,32.6,26.0,28.8,28.6,83.7,0.007,100,12.5,"rain,snow",0.4,6.4,21.9,9.8,49.4,1020.9,91.7,6.3,55.5,4.8,2.0,,2017-03-18T07:10:01,2017-03-18T19:14:09,0.7,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,snow,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-19,45.5,32.7,38.2,40.6,25.5,32.4,28.0,67.9,0.0,0,0.0,"rain,snow",0.0,4.9,22.4,13.5,350.7,1022.2,53.5,9.9,213.2,18.4,8.0,,2017-03-19T07:08:22,2017-03-19T19:15:13,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-20,45.9,30.1,38.4,41.9,25.9,34.7,24.2,58.0,0.0,0,0.0,,0.0,2.8,18.3,9.6,302.4,1020.6,35.1,9.9,227.4,19.6,9.0,,2017-03-20T07:06:43,2017-03-20T19:16:17,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-21,56.0,37.2,44.9,56.0,34.5,44.0,32.9,63.8,0.012,100,4.17,rain,0.0,1.9,20.1,11.5,267.8,1013.9,48.3,9.7,188.9,16.2,8.0,,2017-03-21T07:05:03,2017-03-21T19:17:20,0.79,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-22,43.6,24.6,34.2,41.7,15.8,24.8,12.0,41.1,0.0,0,0.0,,0.0,1.0,34.4,23.7,323.3,1022.4,16.1,9.9,261.7,22.5,9.0,,2017-03-22T07:03:24,2017-03-22T19:18:24,0.82,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-23,42.1,19.6,30.3,38.8,13.3,25.8,7.4,39.1,0.0,0,0.0,,0.0,0.7,17.9,7.9,312.1,1035.0,0.0,9.9,265.7,23.0,9.0,,2017-03-23T07:01:44,2017-03-23T19:19:28,0.86,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-24,53.1,30.2,41.1,53.1,26.0,37.5,26.5,56.2,0.0,0,0.0,,0.0,0.4,21.9,12.4,195.6,1027.0,24.0,9.8,118.9,10.2,6.0,,2017-03-24T07:00:05,2017-03-24T19:20:31,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-25,66.9,42.8,53.0,66.9,40.5,52.4,41.9,66.5,0.001,100,4.17,rain,0.0,0.2,26.7,12.4,13.5,1021.9,34.7,9.9,139.8,12.1,7.0,,2017-03-25T06:58:26,2017-03-25T19:21:34,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-26,43.5,38.4,40.5,38.5,32.0,34.7,36.2,84.6,0.0,0,0.0,,0.0,0.1,25.9,11.9,88.8,1028.0,98.3,7.8,88.8,7.6,4.0,,2017-03-26T06:56:46,2017-03-26T19:22:37,0.95,Overcast,Cloudy skies throughout the day.,cloudy,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-27,57.5,38.6,45.7,57.5,32.3,44.4,43.6,92.5,0.204,100,45.83,rain,0.0,0.1,20.8,9.2,67.7,1018.5,79.5,5.0,85.5,7.3,4.0,,2017-03-27T06:55:07,2017-03-27T19:23:41,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-28,51.4,47.6,49.7,51.4,46.0,48.8,48.5,95.7,0.335,100,54.17,rain,0.0,0.0,25.3,6.9,31.2,1012.8,90.9,4.2,31.6,2.8,1.0,,2017-03-28T06:53:28,2017-03-28T19:24:44,0.02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-29,56.6,41.0,48.3,56.6,34.4,44.7,33.7,59.8,0.0,0,0.0,,0.0,0.0,27.7,16.1,338.1,1019.6,38.2,9.8,268.4,23.2,9.0,,2017-03-29T06:51:49,2017-03-29T19:25:47,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-30,47.0,34.3,41.2,45.7,31.1,39.1,26.8,57.1,0.071,100,16.67,rain,0.0,0.0,17.4,7.2,67.2,1022.8,50.8,9.8,145.0,12.6,7.0,,2017-03-30T06:50:10,2017-03-30T19:26:49,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-03-31,41.0,36.8,38.9,35.3,30.1,32.4,37.0,92.8,1.074,100,91.67,rain,0.0,0.0,27.5,15.3,82.9,1012.2,97.7,4.9,18.5,1.6,1.0,,2017-03-31T06:48:32,2017-03-31T19:27:52,0.13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-01,47.2,36.2,41.5,41.3,30.1,36.0,35.9,81.2,0.006,100,12.5,rain,0.0,0.0,24.8,15.1,339.2,1011.7,94.0,8.4,136.3,11.7,5.0,,2017-04-01T06:46:53,2017-04-01T19:28:55,0.16,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-02,61.4,35.3,48.9,61.4,32.5,47.0,32.4,56.2,0.0,0,0.0,,0.0,0.0,24.2,10.2,295.2,1020.5,28.5,9.9,241.5,20.8,9.0,,2017-04-02T06:45:15,2017-04-02T19:29:58,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-03,65.5,36.5,52.2,65.5,36.5,52.2,35.5,56.1,0.0,0,0.0,,0.0,0.0,21.8,13.8,157.6,1016.2,46.3,9.9,207.9,17.8,8.0,,2017-04-03T06:43:38,2017-04-03T19:31:01,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-04,71.8,48.3,59.3,71.8,43.1,58.9,51.0,77.5,0.305,100,50.0,rain,0.0,0.0,32.0,12.6,245.6,1002.2,76.2,6.9,133.7,11.6,6.0,,2017-04-04T06:42:00,2017-04-04T19:32:04,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-05,66.2,50.7,58.3,66.2,50.7,58.3,40.9,52.9,0.0,0,0.0,,0.0,0.0,24.4,13.8,286.9,1011.3,39.4,9.9,271.3,23.3,9.0,,2017-04-05T06:40:23,2017-04-05T19:33:06,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-06,51.2,42.4,45.6,51.2,36.2,40.3,42.5,89.2,0.982,100,62.5,rain,0.0,0.0,33.3,16.1,105.4,999.4,87.5,6.7,29.7,2.6,2.0,,2017-04-06T06:38:47,2017-04-06T19:34:09,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-07,47.0,37.7,41.6,40.9,28.5,34.2,32.5,70.1,0.01,100,12.5,rain,0.0,0.0,31.8,18.6,273.7,998.3,86.1,9.6,134.1,11.7,5.0,,2017-04-07T06:37:10,2017-04-07T19:35:12,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-08,57.4,34.7,45.6,57.4,26.7,41.2,20.5,40.5,0.0,0,0.0,,0.0,0.0,26.9,17.1,295.6,1012.0,13.6,9.9,285.6,24.7,9.0,,2017-04-08T06:35:35,2017-04-08T19:36:15,0.41,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-09,68.9,31.3,52.0,68.9,31.3,51.9,24.8,38.5,0.0,0,0.0,,0.0,0.0,19.7,9.7,245.4,1020.5,0.0,9.9,289.6,24.9,9.0,,2017-04-09T06:33:59,2017-04-09T19:37:17,0.44,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-10,79.6,42.7,63.1,79.6,41.0,63.0,38.3,42.3,0.0,0,0.0,,0.0,0.0,21.0,11.1,204.3,1020.7,0.0,9.9,266.9,22.9,8.0,,2017-04-10T06:32:25,2017-04-10T19:38:20,0.48,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-11,83.6,49.5,68.8,81.4,49.5,68.3,44.7,45.1,0.0,0,0.0,,0.0,0.0,19.4,11.8,247.1,1019.6,6.4,9.9,278.3,24.0,9.0,,2017-04-11T06:30:50,2017-04-11T19:39:23,0.5,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-12,73.0,57.3,64.3,73.0,57.3,64.3,45.5,54.4,0.022,100,12.5,rain,0.0,0.0,21.7,12.5,277.9,1021.6,30.0,9.9,192.9,16.7,8.0,,2017-04-12T06:29:17,2017-04-12T19:40:26,0.55,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-13,61.4,43.1,52.1,61.4,39.3,50.5,31.2,46.9,0.0,0,0.0,,0.0,0.0,24.2,13.3,337.4,1028.3,5.6,9.9,252.7,21.7,9.0,,2017-04-13T06:27:44,2017-04-13T19:41:29,0.58,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-14,67.3,40.7,53.5,67.3,40.7,53.3,30.3,43.5,0.0,0,0.0,,0.0,0.0,17.2,4.9,349.7,1028.4,33.5,9.9,238.2,20.5,8.0,,2017-04-14T06:26:11,2017-04-14T19:42:31,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-15,65.9,45.5,56.6,65.9,45.5,56.5,43.2,61.8,0.0,0,0.0,,0.0,0.0,21.9,9.9,170.6,1025.4,53.9,9.9,210.9,18.3,7.0,,2017-04-15T06:24:40,2017-04-15T19:43:34,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-16,83.0,52.7,67.8,81.9,52.7,67.7,54.2,66.4,0.111,100,20.83,rain,0.0,0.0,33.8,16.9,251.7,1014.6,31.0,9.5,249.9,21.6,8.0,,2017-04-16T06:23:09,2017-04-16T19:44:37,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-17,70.5,56.5,63.5,70.5,56.5,63.5,45.0,57.0,0.008,100,8.33,rain,0.0,0.0,24.4,12.8,322.9,1015.8,22.2,9.9,244.4,21.2,8.0,,2017-04-17T06:21:38,2017-04-17T19:45:40,0.71,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-18,67.4,45.8,56.1,67.4,44.4,55.6,34.1,45.5,0.0,0,0.0,,0.0,0.0,26.4,13.3,28.6,1026.7,2.0,9.9,307.5,26.5,9.0,,2017-04-18T06:20:09,2017-04-18T19:46:43,0.74,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-19,56.2,44.8,51.1,56.2,40.3,49.6,40.6,67.9,0.0,0,0.0,,0.0,0.0,23.0,11.6,151.0,1028.7,77.7,9.9,129.6,11.2,6.0,,2017-04-19T06:18:40,2017-04-19T19:47:46,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-20,73.3,52.9,61.7,73.3,52.9,61.7,52.5,73.3,0.022,100,8.33,rain,0.0,0.0,21.0,12.6,112.8,1018.0,79.7,9.2,135.6,11.7,6.0,,2017-04-20T06:17:12,2017-04-20T19:48:48,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-21,60.7,51.9,56.1,60.7,51.9,56.1,52.7,88.5,0.461,100,41.67,rain,0.0,0.0,22.4,9.8,93.0,1012.8,96.1,7.8,89.6,7.7,4.0,,2017-04-21T06:15:45,2017-04-21T19:49:51,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-22,55.0,46.3,52.5,55.0,42.3,52.2,44.6,75.1,0.039,100,25.0,rain,0.0,0.0,18.0,10.5,358.0,1014.4,77.0,8.9,65.3,5.7,2.0,,2017-04-22T06:14:19,2017-04-22T19:50:54,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-23,66.6,37.9,52.8,66.6,37.9,52.1,36.2,56.1,0.0,0,0.0,,0.0,0.0,17.7,6.6,5.4,1019.2,0.0,9.9,311.4,26.9,9.0,,2017-04-23T06:12:54,2017-04-23T19:51:57,0.91,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-24,60.6,43.2,52.5,60.6,43.2,52.4,41.5,67.7,0.019,100,20.83,rain,0.0,0.0,20.8,7.6,69.7,1019.9,51.1,9.9,107.6,9.3,4.0,,2017-04-24T06:11:29,2017-04-24T19:53:00,0.94,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-25,57.3,50.8,54.1,57.3,50.8,54.1,48.2,81.6,0.172,100,37.5,rain,0.0,0.0,31.5,13.6,58.9,1014.6,98.2,8.6,47.0,4.0,2.0,,2017-04-25T06:10:06,2017-04-25T19:54:02,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-26,69.2,52.4,59.8,69.2,52.4,59.8,54.7,84.1,0.056,100,25.0,rain,0.0,0.0,26.6,9.9,52.4,1008.4,85.2,9.4,67.4,5.8,2.0,,2017-04-26T06:08:44,2017-04-26T19:55:05,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-27,79.2,61.1,68.2,79.2,61.1,68.2,59.7,75.2,0.0,0,0.0,,0.0,0.0,23.7,13.3,153.3,1010.4,76.5,9.3,216.5,18.7,7.0,,2017-04-27T06:07:23,2017-04-27T19:56:08,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-28,80.5,60.0,70.2,79.3,60.0,70.1,52.3,58.3,0.0,0,0.0,,0.0,0.0,19.9,9.0,263.7,1014.8,11.5,9.4,312.3,27.0,9.0,,2017-04-28T06:06:02,2017-04-28T19:57:10,0.07,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-29,78.9,60.5,69.2,78.9,60.5,69.2,59.4,72.6,0.086,100,8.33,rain,0.0,0.0,26.4,13.9,297.3,1017.0,18.1,9.1,192.8,16.6,8.0,,2017-04-29T06:04:43,2017-04-29T19:58:13,0.11,Rain,Clear conditions throughout the day with early morning rain.,rain,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2017-04-30,67.5,52.3,61.2,67.5,52.3,61.2,47.3,61.1,0.0,0,0.0,,0.0,0.0,23.0,11.3,90.0,1020.9,72.0,9.9,120.8,10.4,5.0,,2017-04-30T06:03:25,2017-04-30T19:59:15,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,99999900379,KXLL"
17960,2018-02-01,42.9,29.6,35.4,42.4,25.7,34.7,25.4,67.4,0.062,100,8.33,"rain,snow",0.2,0.3,20.8,4.0,330.6,1013.9,68.1,9.3,41.8,3.5,2.0,,2018-02-01T07:13:48,2018-02-01T17:21:34,0.54,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2018-02-02,35.9,16.2,24.7,30.4,3.3,13.0,13.4,63.5,0.089,100,20.83,"rain,snow",0.2,0.6,29.2,20.3,305.0,1019.9,78.0,9.0,58.0,5.0,2.0,,2018-02-02T07:12:48,2018-02-02T17:22:49,0.57,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2018-02-03,31.4,13.3,22.8,22.6,4.7,14.2,7.3,51.7,0.0,0,0.0,,0.0,0.5,21.0,11.5,221.2,1029.2,38.6,9.9,142.0,12.1,6.0,,2018-02-03T07:11:48,2018-02-03T17:24:03,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL,D6615"
17960,2018-02-04,33.6,28.3,31.2,33.1,20.2,26.4,25.1,79.4,0.779,100,50.0,"rain,snow",1.1,0.7,25.9,9.2,158.7,1017.9,92.3,5.5,22.8,2.1,1.0,,2018-02-04T07:10:45,2018-02-04T17:25:17,0.64,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2018-02-05,34.3,17.9,27.9,29.1,13.4,20.9,18.9,70.4,0.0,0,0.0,"rain,snow",0.6,1.9,29.6,19.0,292.6,1017.8,33.2,8.9,126.4,10.8,6.0,,2018-02-05T07:09:41,2018-02-05T17:26:32,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2018-02-06,33.9,19.2,26.8,30.2,19.2,24.6,18.2,69.9,0.0,0,0.0,"rain,snow",0.2,1.8,18.3,8.4,294.1,1028.5,46.4,9.9,85.2,7.3,4.0,,2018-02-06T07:08:36,2018-02-06T17:27:46,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2018-02-07,35.6,22.1,30.1,30.8,19.8,24.5,26.9,88.0,0.622,100,45.83,"rain,snow",1.0,2.2,29.8,17.1,350.2,1022.7,85.4,6.1,13.0,1.1,1.0,,2018-02-07T07:07:29,2018-02-07T17:29:00,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL,E3019"
17960,2018-02-08,30.4,21.8,25.8,20.5,13.3,17.3,14.3,61.8,0.0,0,0.0,"rain,snow",0.5,3.0,26.2,16.6,297.2,1028.4,42.8,9.9,124.3,10.9,5.0,,2018-02-08T07:06:20,2018-02-08T17:30:14,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL,E3019,D6615"
17960,2018-02-09,34.4,18.0,27.3,29.3,14.1,23.0,19.0,71.0,0.0,0,0.0,,0.0,2.5,21.7,8.7,169.2,1032.2,37.2,9.5,63.6,5.4,3.0,,2018-02-09T07:05:10,2018-02-09T17:31:28,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL,D6615"
17960,2018-02-10,41.8,32.4,37.6,41.8,29.9,36.6,35.2,91.1,0.122,100,41.67,rain,0.0,2.2,19.5,5.9,40.3,1022.7,82.4,5.1,43.7,3.6,2.0,,2018-02-10T07:03:59,2018-02-10T17:32:41,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL,E3019"
17960,2018-02-11,46.8,37.6,42.3,46.8,37.6,41.4,41.6,97.6,0.513,100,70.83,rain,0.0,1.2,27.3,6.7,26.3,1014.4,99.8,1.6,18.5,1.5,1.0,,2018-02-11T07:02:46,2018-02-11T17:33:55,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2018-02-12,46.5,29.3,39.5,44.0,22.9,33.5,28.4,67.0,0.0,0,0.0,,0.0,0.6,26.8,14.1,325.5,1028.0,46.5,8.4,115.8,9.9,6.0,,2018-02-12T07:01:32,2018-02-12T17:35:08,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2018-02-13,38.2,23.2,31.1,35.0,16.4,25.9,16.6,55.6,0.0,0,0.0,,0.0,0.3,20.4,9.2,65.3,1040.6,23.9,9.9,163.6,14.2,6.0,,2018-02-13T07:00:17,2018-02-13T17:36:21,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2018-02-14,48.0,32.7,40.4,45.7,27.1,37.3,31.7,71.7,0.032,100,8.33,rain,0.0,0.2,17.2,7.6,224.5,1026.0,87.2,9.7,77.8,6.7,4.0,,2018-02-14T06:59:00,2018-02-14T17:37:34,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2018-02-15,66.2,41.4,51.7,66.2,41.4,51.6,47.8,87.9,0.203,100,41.67,rain,0.0,0.2,28.0,8.0,252.9,1011.3,78.6,5.8,84.4,7.2,5.0,,2018-02-15T06:57:42,2018-02-15T17:38:46,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL,D6615"
17960,2018-02-16,55.5,34.2,49.0,55.5,27.2,46.2,43.9,83.3,0.311,100,54.17,rain,0.0,0.0,29.1,16.7,301.4,1008.7,78.7,8.7,33.0,2.8,2.0,,2018-02-16T06:56:23,2018-02-16T17:39:59,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL,E3019"
